SECURITY_DES,BB_COMPOSITE,PX_LAST,CPN,LONG_COMP_NAME,MATURITY,CRNCY,CV_PCT_PREMIUM,DELTA,YIELD(YIELD_TYPE=YTM),CNTRY_OF_RISK,AMT_OUTSTANDING,CONVERTIBLE,SRCH_ASSET_CLASS,ID,ID_ISIN,SECURITY_TYP,"CLASSIFICATION_NAME(BICS,2)",PAYMENT_RANK,YIELD(YIELD_TYPE=YTW),CV_COMMON_TICKER_EXCH,CV_CNVS_PX,CV_CNVS_RATIO,PARITY,AMT_OUTSTANDING_USD,DATA_SOURCE,CAST_PARENT_EQUITY_TICKER
Bond_563,A,97.18,0.48,Issuer_C,2033-04-16,JPY,,,4.43,JP,170820000.0,N,Corporates,XS0000005636 Corp,XS0000005636,Bond,Media,2nd lien,3.84,,,,,1195740.0,SYNTHETIC DEMO - not market data,DEMO563 US Equity
Bond_564,AA,105.13,4.05,Issuer_B,2031-11-14,USD,,,0.2,GB,487970000.0,N,Corporates,XS0000005644 Corp,XS0000005644,Bond,National,1.5 Lien,-0.184,,,,,487970000.0,SYNTHETIC DEMO - not market data,DEMO564 US Equity
Bond_565,A,108.61,2.64,Issuer_A,2029-08-14,USD,90.72,0.48,0.74,DE,357940000.0,Y,Corporates,XS0000005651 Corp,XS0000005651,Convertible,Oil & Gas,Jr Subordinated,0.425,DEMO565 US Equity,193.3848,5.171037227331206,56.94735738255034,357940000.0,SYNTHETIC DEMO - not market data,DEMO565 US Equity
Bond_566,BBB,100.46,1.48,Issuer_A,2033-02-02,USD,,,2.55,JP,92520000.0,N,Governments,XS0000005669 Corp,XS0000005669,Bond,Real Estate,Secured,1.771,,,,,92520000.0,SYNTHETIC DEMO - not market data,DEMO566 US Equity
Bond_567,B,95.1,0.41,Issuer_A,2026-12-22,JPY,,,0.9,DE,429310000.0,N,Corporates,XS0000005677 Corp,XS0000005677,Bond,Regional & Local,Sr Unsecured,0.21,,,,,3005170.0,SYNTHETIC DEMO - not market data,DEMO567 US Equity
Bond_568,AA,98.33,3.52,Issuer_C,2034-12-15,JPY,62.38,0.27,4.83,DE,144980000.0,Y,Corporates,XS0000005685 Corp,XS0000005685,Convertible,Renewable Energy,Unsecured,4.172,DEMO568 US Equity,172.6206,5.793051350765784,60.55548712895676,1014860.0,SYNTHETIC DEMO - not market data,DEMO568 US Equity
Bond_569,BB,107.43,0.53,Issuer_A,2025-07-04,USD,17.17,0.48,3.46,JP,186260000.0,Y,Corporates,XS0000005693 Corp,XS0000005693,Convertible,Retail & Wholesale - Staples,Asset Backed,2.505,DEMO569 US Equity,181.6243,5.505871185738912,91.68729196893403,186260000.0,SYNTHETIC DEMO - not market data,DEMO569 US Equity
Bond_570,CCC,106.09,0.44,Issuer_B,2025-04-04,USD,,,3.48,DE,436560000.0,N,Corporates,XS0000005701 Corp,XS0000005701,Bond,Retail & Whsle - Discretionary,Sr Non Preferred,2.493,,,,,436560000.0,SYNTHETIC DEMO - not market data,DEMO570 US Equity
Bond_571,D,102.97,3.25,Issuer_D,2035-09-07,USD,30.09,0.46,2.37,US,102410000.0,Y,Corporates,XS0000005719 Corp,XS0000005719,Convertible,Software & Tech Services,Sr Preferred,2.238,DEMO571 US Equity,188.1064,5.316140227020452,79.15289415020371,102410000.0,SYNTHETIC DEMO - not market data,DEMO571 US Equity
Bond_572,D,109.28,2.36,Issuer_D,2034-04-07,GBP,56.94,0.83,0.25,US,96200000.0,Y,Corporates,XS0000005727 Corp,XS0000005727,Convertible,Supranationals,Sr Subordinated,0.233,DEMO572 US Equity,158.6661,6.3025435174873525,69.6317063846056,125060000.0,SYNTHETIC DEMO - not market data,DEMO572 US Equity
Bond_573,CCC,106.97,3.69,Issuer_C,2025-08-13,JPY,,,2.57,JP,154360000.0,N,Corporates,XS0000005735 Corp,XS0000005735,Bond,Tech Hardware & Semiconductors,1st lien,1.941,,,,,1080520.0,SYNTHETIC DEMO - not market data,DEMO573 US Equity
Bond_574,NR,90.38,2.88,Issuer_A,2029-11-14,JPY,11.69,0.62,3.23,JP,363880000.0,Y,Corporates,XS0000005743 Corp,XS0000005743,Convertible,Telecommunications,2nd lien,2.815,DEMO574 US Equity,110.1888,9.07533252018354,80.92040469155698,2547160.0,SYNTHETIC DEMO - not market data,DEMO574 US Equity
Bond_575,A,95.76,0.96,Issuer_C,2032-04-17,EUR,58.77,0.68,4.61,JP,109020000.0,Y,Corporates,XS0000005750 Corp,XS0000005750,Convertible,Utilities,1.5 Lien,4.407,DEMO575 US Equity,112.0348,8.925798055604151,60.31366127102098,119922000.00000001,SYNTHETIC DEMO - not market data,DEMO575 US Equity
Bond_576,CCC,109.2,4.17,Issuer_C,2032-03-20,EUR,,,1.41,US,350180000.0,N,Governments,XS0000005768 Corp,XS0000005768,Bond,Banking,Jr Subordinated,1.344,,,,,385198000.00000006,SYNTHETIC DEMO - not market data,DEMO576 US Equity
Bond_577,A,93.99,3.03,Issuer_A,2031-08-10,EUR,20.94,0.05,0.09,GB,210670000.0,Y,Corporates,XS0000005776 Corp,XS0000005776,Convertible,Consumer Discretionary Products,Secured,-0.64,DEMO577 US Equity,145.7617,6.860512741001237,77.71622292045642,231737000.00000003,SYNTHETIC DEMO - not market data,DEMO577 US Equity
Bond_578,A,106.56,4.47,Issuer_A,2026-06-14,USD,61.76,0.12,1.12,GB,497150000.0,Y,Corporates,XS0000005784 Corp,XS0000005784,Convertible,Consumer Discretionary Services,Sr Unsecured,0.378,DEMO578 US Equity,75.6722,13.21489265542696,65.8753709198813,497150000.0,SYNTHETIC DEMO - not market data,DEMO578 US Equity
Bond_579,AAA,105.4,2.79,Issuer_B,2033-10-22,USD,,,3.53,JP,409540000.0,N,Corporates,XS0000005792 Corp,XS0000005792,Bond,Consumer Staple Products,Unsecured,3.007,,,,,409540000.0,SYNTHETIC DEMO - not market data,DEMO579 US Equity
Bond_580,AA,105.63,3.05,Issuer_A,2033-01-17,USD,16.7,0.12,1.03,GB,120660000.0,Y,Corporates,XS0000005800 Corp,XS0000005800,Convertible,Financial Services,Asset Backed,0.309,DEMO580 US Equity,160.9377,6.213584511273617,90.51413881748071,120660000.0,SYNTHETIC DEMO - not market data,DEMO580 US Equity
Bond_581,D,105.24,2.49,Issuer_A,2027-11-12,GBP,,,4.1,US,431870000.0,N,Governments,XS0000005818 Corp,XS0000005818,Bond,Health Care,Sr Non Preferred,4.071,,,,,561431000.0,SYNTHETIC DEMO - not market data,DEMO581 US Equity
Bond_582,CCC,105.38,0.03,Issuer_D,2030-05-17,EUR,,,0.43,GB,371840000.0,N,Corporates,XS0000005826 Corp,XS0000005826,Bond,Industrial Products,Sr Preferred,-0.377,,,,,409024000.00000006,SYNTHETIC DEMO - not market data,DEMO582 US Equity
Bond_583,B,102.59,1.23,Issuer_D,2028-03-26,JPY,,,2.07,JP,454130000.0,N,Corporates,XS0000005834 Corp,XS0000005834,Bond,Industrial Services,Sr Subordinated,1.798,,,,,3178910.0,SYNTHETIC DEMO - not market data,DEMO583 US Equity
Bond_584,AAA,98.85,3.85,Issuer_A,2026-06-11,JPY,,,4.91,DE,245330000.0,N,Corporates,XS0000005842 Corp,XS0000005842,Bond,Insurance,1st lien,4.846,,,,,1717310.0,SYNTHETIC DEMO - not market data,DEMO584 US Equity
Bond_585,AAA,103.2,3.21,Issuer_A,2035-12-26,GBP,,,2.1,GB,374700000.0,N,Corporates,XS0000005859 Corp,XS0000005859,Bond,Materials,2nd lien,1.388,,,,,487110000.0,SYNTHETIC DEMO - not market data,DEMO585 US Equity
Bond_586,B,90.16,1.4,Issuer_B,2031-08-21,EUR,,,4.44,JP,363860000.0,N,Governments,XS0000005867 Corp,XS0000005867,Bond,Media,1.5 Lien,3.863,,,,,400246000.00000006,SYNTHETIC DEMO - not market data,DEMO586 US Equity
Bond_587,BBB,107.62,0.42,Issuer_C,2031-12-24,EUR,,,2.6,GB,146180000.0,N,Corporates,XS0000005875 Corp,XS0000005875,Bond,National,Jr Subordinated,2.523,,,,,160798000.0,SYNTHETIC DEMO - not market data,DEMO587 US Equity
Bond_588,NR,96.81,3.18,Issuer_A,2025-09-19,GBP,,,1.21,GB,376930000.0,N,Corporates,XS0000005883 Corp,XS0000005883,Bond,Oil & Gas,Secured,0.755,,,,,490009000.0,SYNTHETIC DEMO - not market data,DEMO588 US Equity
Bond_589,AAA,106.83,1.3,Issuer_C,2026-01-25,USD,44.87,0.57,0.03,GB,492330000.0,Y,Corporates,XS0000005891 Corp,XS0000005891,Convertible,Real Estate,Sr Unsecured,-0.47,DEMO589 US Equity,84.8223,11.789352564125236,73.74197556429903,492330000.0,SYNTHETIC DEMO - not market data,DEMO589 US Equity
Bond_590,B,95.98,3.33,Issuer_B,2031-09-24,EUR,10.52,0.52,0.96,GB,254440000.0,Y,Corporates,XS0000005909 Corp,XS0000005909,Convertible,Regional & Local,Unsecured,0.451,DEMO590 US Equity,61.1128,16.36318414472909,86.84401013391242,279884000.0,SYNTHETIC DEMO - not market data,DEMO590 US Equity
Bond_591,CCC,106.57,0.41,Issuer_A,2031-03-16,EUR,44.62,0.37,2.63,JP,442410000.0,Y,Corporates,XS0000005917 Corp,XS0000005917,Convertible,Renewable Energy,Asset Backed,1.773,DEMO591 US Equity,187.6088,5.330240372519839,73.68966947863366,486651000.00000006,SYNTHETIC DEMO - not market data,DEMO591 US Equity
Bond_592,CCC,109.93,3.45,Issuer_D,2031-03-05,EUR,,,2.42,JP,108220000.0,N,Corporates,XS0000005925 Corp,XS0000005925,Bond,Retail & Wholesale - Staples,Sr Non Preferred,1.7,,,,,119042000.00000001,SYNTHETIC DEMO - not market data,DEMO592 US Equity
Bond_593,BBB,99.11,0.16,Issuer_B,2033-06-04,JPY,11.03,0.37,1.45,DE,102980000.0,Y,Corporates,XS0000005933 Corp,XS0000005933,Convertible,Retail & Whsle - Discretionary,Sr Preferred,1.372,DEMO593 US Equity,68.8264,14.52930852114886,89.26416283887237,720860.0,SYNTHETIC DEMO - not market data,DEMO593 US Equity
Bond_594,B,96.07,2.43,Issuer_B,2027-10-14,USD,,,4.68,GB,450080000.0,N,Corporates,XS0000005941 Corp,XS0000005941,Bond,Software & Tech Services,Sr Subordinated,3.726,,,,,450080000.0,SYNTHETIC DEMO - not market data,DEMO594 US Equity
Bond_595,A,106.38,2.44,Issuer_A,2033-06-03,USD,41.76,0.57,2.83,GB,401610000.0,Y,Corporates,XS0000005958 Corp,XS0000005958,Convertible,Supranationals,1st lien,2.365,DEMO595 US Equity,32.4068,30.857721219003423,75.04232505643341,401610000.0,SYNTHETIC DEMO - not market data,DEMO595 US Equity
Bond_596,A,105.24,2.52,Issuer_D,2032-11-15,EUR,,,4.33,GB,90190000.0,N,Governments,XS0000005966 Corp,XS0000005966,Bond,Tech Hardware & Semiconductors,2nd lien,3.766,,,,,99209000.00000001,SYNTHETIC DEMO - not market data,DEMO596 US Equity
Bond_597,CCC,94.66,1.98,Issuer_A,2035-08-24,GBP,,,3.23,DE,368240000.0,N,Corporates,XS0000005974 Corp,XS0000005974,Bond,Telecommunications,1.5 Lien,2.926,,,,,478712000.0,SYNTHETIC DEMO - not market data,DEMO597 US Equity
Bond_598,NR,102.9,3.22,Issuer_A,2028-10-18,USD,,,4.79,DE,387750000.0,N,Corporates,XS0000005982 Corp,XS0000005982,Bond,Utilities,Jr Subordinated,4.167,,,,,387750000.0,SYNTHETIC DEMO - not market data,DEMO598 US Equity
Bond_599,AA,103.17,2.66,Issuer_A,2029-04-08,JPY,8.46,0.53,1.6,US,271160000.0,Y,Corporates,XS0000005990 Corp,XS0000005990,Convertible,Banking,Secured,1.008,DEMO599 US Equity,103.5068,9.661201003219112,95.12262585284898,1898120.0,SYNTHETIC DEMO - not market data,DEMO599 US Equity
Bond_600,B,98.74,2.07,Issuer_C,2031-05-03,USD,97.98,0.54,1.43,DE,165000000.0,Y,Corporates,XS0000006006 Corp,XS0000006006,Convertible,Consumer Discretionary Products,Sr Unsecured,1.02,DEMO600 US Equity,21.148,47.28579534707774,49.873724618648346,165000000.0,SYNTHETIC DEMO - not market data,DEMO600 US Equity
Bond_601,A,96.14,2.04,Issuer_B,2025-10-11,EUR,2.72,0.06,1.95,GB,114110000.0,Y,Corporates,XS0000006014 Corp,XS0000006014,Convertible,Consumer Discretionary Services,Unsecured,1.101,DEMO601 US Equity,138.3147,7.2298895200582445,93.5942367601246,125521000.00000001,SYNTHETIC DEMO - not market data,DEMO601 US Equity
Bond_602,BB,97.51,4.14,Issuer_A,2025-04-08,EUR,,,2.46,JP,477210000.0,N,Corporates,XS0000006022 Corp,XS0000006022,Bond,Consumer Staple Products,Asset Backed,1.463,,,,,524931000.00000006,SYNTHETIC DEMO - not market data,DEMO602 US Equity
Bond_603,AAA,96.37,2.77,Issuer_A,2032-01-14,EUR,,,4.57,US,171120000.0,N,Corporates,XS0000006030 Corp,XS0000006030,Bond,Financial Services,Sr Non Preferred,3.858,,,,,188232000.00000003,SYNTHETIC DEMO - not market data,DEMO603 US Equity
Bond_604,BBB,105.26,3.26,Issuer_B,2029-10-14,JPY,8.39,0.64,1.02,DE,217990000.0,Y,Corporates,XS0000006048 Corp,XS0000006048,Convertible,Health Care,Sr Preferred,0.099,DEMO604 US Equity,36.7448,27.214735146197558,97.11227973060245,1525930.0,SYNTHETIC DEMO - not market data,DEMO604 US Equity
Bond_605,BBB,100.75,2.12,Issuer_D,2025-01-27,JPY,96.11,0.62,3.27,DE,50240000.0,Y,Corporates,XS0000006055 Corp,XS0000006055,Convertible,Industrial Products,Sr Subordinated,3.136,DEMO605 US Equity,37.2039,26.878902480653913,51.37422874917138,351680.0,SYNTHETIC DEMO - not market data,DEMO605 US Equity
Bond_606,BB,101.96,4.2,Issuer_D,2030-11-07,GBP,,,0.23,US,185290000.0,N,Governments,XS0000006063 Corp,XS0000006063,Bond,Industrial Services,1st lien,-0.031,,,,,240877000.0,SYNTHETIC DEMO - not market data,DEMO606 US Equity
Bond_607,AA,106.61,3.63,Issuer_C,2031-04-20,GBP,,,4.42,GB,335830000.0,N,Corporates,XS0000006071 Corp,XS0000006071,Bond,Insurance,2nd lien,4.105,,,,,436579000.0,SYNTHETIC DEMO - not market data,DEMO607 US Equity
Bond_608,BB,94.92,4.92,Issuer_C,2028-08-20,GBP,,,0.08,DE,340900000.0,N,Corporates,XS0000006089 Corp,XS0000006089,Bond,Materials,1.5 Lien,-0.721,,,,,443170000.0,SYNTHETIC DEMO - not market data,DEMO608 US Equity
Bond_609,D,90.09,0.05,Issuer_B,2031-09-23,JPY,76.25,0.54,3.94,US,292390000.0,Y,Corporates,XS0000006097 Corp,XS0000006097,Convertible,Media,Jr Subordinated,3.205,DEMO609 US Equity,146.1306,6.843193691122873,51.11489361702128,2046730.0,SYNTHETIC DEMO - not market data,DEMO609 US Equity
Bond_610,AA,97.06,4.06,Issuer_C,2031-03-27,USD,,,0.62,GB,471310000.0,N,Corporates,XS0000006105 Corp,XS0000006105,Bond,National,Secured,0.465,,,,,471310000.0,SYNTHETIC DEMO - not market data,DEMO610 US Equity
Bond_611,AAA,94.43,0.1,Issuer_C,2035-12-12,EUR,,,0.45,GB,413790000.0,N,Governments,XS0000006113 Corp,XS0000006113,Bond,Oil & Gas,Sr Unsecured,0.286,,,,,455169000.00000006,SYNTHETIC DEMO - not market data,DEMO611 US Equity
Bond_612,BBB,109.6,4.84,Issuer_A,2029-08-23,EUR,0.71,0.98,3.19,US,441460000.0,Y,Corporates,XS0000006121 Corp,XS0000006121,Convertible,Real Estate,Unsecured,2.783,DEMO612 US Equity,103.8899,9.625574767133283,108.82732598550291,485606000.00000006,SYNTHETIC DEMO - not market data,DEMO612 US Equity
Bond_613,A,101.04,3.3,Issuer_B,2026-10-05,USD,,,0.64,DE,446450000.0,N,Corporates,XS0000006139 Corp,XS0000006139,Bond,Regional & Local,Asset Backed,0.482,,,,,446450000.0,SYNTHETIC DEMO - not market data,DEMO613 US Equity
Bond_614,BBB,106.95,0.12,Issuer_C,2035-09-15,USD,,,4.69,US,434240000.0,N,Corporates,XS0000006147 Corp,XS0000006147,Bond,Renewable Energy,Sr Non Preferred,4.004,,,,,434240000.0,SYNTHETIC DEMO - not market data,DEMO614 US Equity
Bond_615,CCC,106.89,2.03,Issuer_A,2035-09-15,JPY,,,1.81,US,447710000.0,N,Corporates,XS0000006154 Corp,XS0000006154,Bond,Retail & Wholesale - Staples,Sr Preferred,0.984,,,,,3133970.0,SYNTHETIC DEMO - not market data,DEMO615 US Equity
Bond_616,AAA,95.56,2.1,Issuer_D,2030-01-13,EUR,33.47,0.88,4.04,DE,490140000.0,Y,Corporates,XS0000006162 Corp,XS0000006162,Convertible,Retail & Whsle - Discretionary,Sr Subordinated,4.0,DEMO616 US Equity,145.438,6.875782120216175,71.59661347119203,539154000.0,SYNTHETIC DEMO - not market data,DEMO616 US Equity
Bond_617,AA,108.34,0.98,Issuer_C,2029-02-21,USD,,,0.14,JP,413630000.0,N,Corporates,XS0000006170 Corp,XS0000006170,Bond,Software & Tech Services,1st lien,-0.537,,,,,413630000.0,SYNTHETIC DEMO - not market data,DEMO617 US Equity
Bond_618,BB,94.94,2.37,Issuer_C,2025-06-17,EUR,,,4.72,JP,393840000.0,N,Corporates,XS0000006188 Corp,XS0000006188,Bond,Supranationals,2nd lien,4.46,,,,,433224000.00000006,SYNTHETIC DEMO - not market data,DEMO618 US Equity
Bond_619,AA,91.71,0.3,Issuer_A,2031-06-28,USD,,,3.91,US,463600000.0,N,Corporates,XS0000006196 Corp,XS0000006196,Bond,Tech Hardware & Semiconductors,1.5 Lien,2.919,,,,,463600000.0,SYNTHETIC DEMO - not market data,DEMO619 US Equity
Bond_620,AAA,96.03,3.13,Issuer_A,2026-11-02,USD,,,1.47,JP,230760000.0,N,Corporates,XS0000006204 Corp,XS0000006204,Bond,Telecommunications,Jr Subordinated,1.439,,,,,230760000.0,SYNTHETIC DEMO - not market data,DEMO620 US Equity
Bond_621,BBB,107.29,3.94,Issuer_A,2032-07-15,JPY,,,4.4,US,202830000.0,N,Governments,XS0000006212 Corp,XS0000006212,Bond,Utilities,Secured,3.996,,,,,1419810.0,SYNTHETIC DEMO - not market data,DEMO621 US Equity
Bond_622,D,100.34,2.94,Issuer_A,2026-01-20,USD,59.29,0.84,4.52,DE,336810000.0,Y,Corporates,XS0000006220 Corp,XS0000006220,Convertible,Banking,Sr Unsecured,3.772,DEMO622 US Equity,101.3962,9.862302532047552,62.99202712034654,336810000.0,SYNTHETIC DEMO - not market data,DEMO622 US Equity
Bond_623,B,98.42,3.62,Issuer_D,2027-04-05,USD,,,0.3,GB,313040000.0,N,Corporates,XS0000006238 Corp,XS0000006238,Bond,Consumer Discretionary Products,Unsecured,-0.683,,,,,313040000.0,SYNTHETIC DEMO - not market data,DEMO623 US Equity
Bond_624,BB,101.67,2.71,Issuer_B,2027-08-10,GBP,,,1.46,US,282960000.0,N,Corporates,XS0000006246 Corp,XS0000006246,Bond,Consumer Discretionary Services,Asset Backed,1.329,,,,,367848000.0,SYNTHETIC DEMO - not market data,DEMO624 US Equity
Bond_625,AAA,94.75,4.1,Issuer_A,2031-06-07,EUR,64.06,0.2,0.34,DE,350540000.0,Y,Corporates,XS0000006253 Corp,XS0000006253,Convertible,Consumer Staple Products,Sr Non Preferred,-0.032,DEMO625 US Equity,168.2612,5.943140783496136,57.75326100207241,385594000.00000006,SYNTHETIC DEMO - not market data,DEMO625 US Equity
Bond_626,B,107.04,2.83,Issuer_C,2034-05-14,GBP,,,0.81,JP,444250000.0,N,Governments,XS0000006261 Corp,XS0000006261,Bond,Financial Services,Sr Preferred,0.746,,,,,577525000.0,SYNTHETIC DEMO - not market data,DEMO626 US Equity
Bond_627,D,94.39,0.02,Issuer_B,2028-08-20,EUR,23.9,0.73,4.76,GB,413270000.0,Y,Corporates,XS0000006279 Corp,XS0000006279,Convertible,Health Care,Sr Subordinated,4.317,DEMO627 US Equity,182.4493,5.480974714619349,76.18240516545602,454597000.00000006,SYNTHETIC DEMO - not market data,DEMO627 US Equity
Bond_628,BBB,98.01,4.13,Issuer_A,2030-01-03,GBP,,,0.15,US,114080000.0,N,Corporates,XS0000006287 Corp,XS0000006287,Bond,Industrial Products,1st lien,-0.018,,,,,148304000.0,SYNTHETIC DEMO - not market data,DEMO628 US Equity
Bond_629,BBB,102.63,4.56,Issuer_C,2025-01-07,EUR,,,1.42,DE,448420000.0,N,Corporates,XS0000006295 Corp,XS0000006295,Bond,Industrial Services,2nd lien,0.846,,,,,493262000.00000006,SYNTHETIC DEMO - not market data,DEMO629 US Equity
Bond_630,B,106.95,1.23,Issuer_B,2025-03-27,GBP,91.06,0.02,3.39,JP,344690000.0,Y,Corporates,XS0000006303 Corp,XS0000006303,Convertible,Insurance,1.5 Lien,2.995,DEMO630 US Equity,167.9034,5.955805540566778,55.97717994347325,448097000.0,SYNTHETIC DEMO - not market data,DEMO630 US Equity
Bond_631,B,108.72,1.53,Issuer_B,2030-06-22,EUR,94.12,0.98,4.99,JP,445270000.0,Y,Corporates,XS0000006311 Corp,XS0000006311,Convertible,Materials,Jr Subordinated,4.955,DEMO631 US Equity,179.0163,5.586083501893403,56.00659385946837,489797000.00000006,SYNTHETIC DEMO - not market data,DEMO631 US Equity
Bond_632,AA,92.89,4.62,Issuer_B,2028-09-13,GBP,31.8,0.43,3.18,US,393390000.0,Y,Corporates,XS0000006329 Corp,XS0000006329,Convertible,Media,Secured,3.043,DEMO632 US Equity,70.3597,14.21268140711231,70.47799696509863,511407000.0,SYNTHETIC DEMO - not market data,DEMO632 US Equity
Bond_633,NR,95.88,0.74,Issuer_B,2025-11-26,GBP,87.29,0.85,4.84,JP,144160000.0,Y,Corporates,XS0000006337 Corp,XS0000006337,Convertible,National,Sr Unsecured,4.058,DEMO633 US Equity,198.0927,5.048141602391204,51.19333653692135,187408000.0,SYNTHETIC DEMO - not market data,DEMO633 US Equity
Bond_634,D,105.82,3.07,Issuer_B,2033-07-25,GBP,49.86,0.46,1.61,GB,286460000.0,Y,Corporates,XS0000006345 Corp,XS0000006345,Convertible,Oil & Gas,Unsecured,1.291,DEMO634 US Equity,52.3669,19.09603203550334,70.61257173361804,372398000.0,SYNTHETIC DEMO - not market data,DEMO634 US Equity
Bond_635,D,99.48,2.91,Issuer_A,2028-04-07,JPY,,,4.32,JP,148370000.0,N,Corporates,XS0000006352 Corp,XS0000006352,Bond,Real Estate,Asset Backed,3.553,,,,,1038590.0,SYNTHETIC DEMO - not market data,DEMO635 US Equity
Bond_636,CCC,101.43,4.68,Issuer_C,2029-09-03,EUR,,,3.76,GB,250030000.0,N,Governments,XS0000006360 Corp,XS0000006360,Bond,Regional & Local,Sr Non Preferred,2.76,,,,,275033000.0,SYNTHETIC DEMO - not market data,DEMO636 US Equity
Bond_637,BBB,101.68,2.33,Issuer_C,2031-08-15,JPY,,,2.04,JP,192660000.0,N,Corporates,XS0000006378 Corp,XS0000006378,Bond,Renewable Energy,Sr Preferred,1.066,,,,,1348620.0,SYNTHETIC DEMO - not market data,DEMO637 US Equity
Bond_638,AAA,93.59,1.17,Issuer_A,2030-02-10,USD,,,3.93,DE,94280000.0,N,Corporates,XS0000006386 Corp,XS0000006386,Bond,Retail & Wholesale - Staples,Sr Subordinated,3.83,,,,,94280000.0,SYNTHETIC DEMO - not market data,DEMO638 US Equity
Bond_639,B,90.77,1.0,Issuer_B,2035-06-09,GBP,74.52,0.77,4.23,DE,367540000.0,Y,Corporates,XS0000006394 Corp,XS0000006394,Convertible,Retail & Whsle - Discretionary,1st lien,3.963,DEMO639 US Equity,138.2356,7.234026545983813,52.011230804492314,477802000.0,SYNTHETIC DEMO - not market data,DEMO639 US Equity
Bond_640,NR,108.25,0.04,Issuer_C,2029-06-26,JPY,94.58,0.82,3.79,US,262399999.99999997,Y,Corporates,XS0000006402 Corp,XS0000006402,Convertible,Software & Tech Services,2nd lien,3.435,DEMO640 US Equity,163.5303,6.115074698694982,55.63264467057252,1836799.9999999998,SYNTHETIC DEMO - not market data,DEMO640 US Equity
Bond_641,CCC,94.55,3.62,Issuer_B,2032-04-17,JPY,72.25,0.46,3.96,GB,430610000.0,Y,Corporates,XS0000006410 Corp,XS0000006410,Convertible,Supranationals,1.5 Lien,3.932,DEMO641 US Equity,184.5164,5.419572460767715,54.89114658925979,3014270.0,SYNTHETIC DEMO - not market data,DEMO641 US Equity
Bond_642,CCC,94.19,2.25,Issuer_A,2030-03-19,EUR,,,1.53,US,274910000.0,N,Corporates,XS0000006428 Corp,XS0000006428,Bond,Tech Hardware & Semiconductors,Jr Subordinated,0.648,,,,,302401000.0,SYNTHETIC DEMO - not market data,DEMO642 US Equity
Bond_643,B,94.51,2.13,Issuer_D,2033-05-11,USD,,,2.84,US,464960000.0,N,Corporates,XS0000006436 Corp,XS0000006436,Bond,Telecommunications,Secured,2.348,,,,,464960000.0,SYNTHETIC DEMO - not market data,DEMO643 US Equity
Bond_644,B,101.36,4.0,Issuer_D,2031-04-13,USD,53.45,0.19,0.54,JP,337550000.0,Y,Corporates,XS0000006444 Corp,XS0000006444,Convertible,Utilities,Sr Unsecured,0.05,DEMO644 US Equity,75.6296,13.22233622814348,66.05408927989573,337550000.0,SYNTHETIC DEMO - not market data,DEMO644 US Equity
Bond_645,AA,93.43,3.37,Issuer_B,2025-12-20,JPY,,,0.13,DE,81270000.0,N,Corporates,XS0000006451 Corp,XS0000006451,Bond,Banking,Unsecured,-0.071,,,,,568890.0,SYNTHETIC DEMO - not market data,DEMO645 US Equity
Bond_646,BB,94.12,1.46,Issuer_A,2032-01-12,USD,,,0.86,JP,226000000.0,N,Governments,XS0000006469 Corp,XS0000006469,Bond,Consumer Discretionary Products,Asset Backed,0.73,,,,,226000000.0,SYNTHETIC DEMO - not market data,DEMO646 US Equity
Bond_647,A,100.73,2.39,Issuer_A,2031-04-05,EUR,30.98,0.82,3.32,DE,321670000.0,Y,Corporates,XS0000006477 Corp,XS0000006477,Convertible,Consumer Discretionary Services,Sr Non Preferred,2.401,DEMO647 US Equity,149.0488,6.70921201646709,76.90487097266758,353837000.0,SYNTHETIC DEMO - not market data,DEMO647 US Equity
Bond_648,BBB,100.05,3.42,Issuer_C,2028-01-05,JPY,,,0.32,JP,322180000.0,N,Corporates,XS0000006485 Corp,XS0000006485,Bond,Consumer Staple Products,Sr Preferred,-0.526,,,,,2255260.0,SYNTHETIC DEMO - not market data,DEMO648 US Equity
Bond_649,NR,96.58,2.85,Issuer_D,2032-08-19,USD,73.73,0.29,4.4,JP,206050000.0,Y,Corporates,XS0000006493 Corp,XS0000006493,Convertible,Financial Services,Sr Subordinated,3.439,DEMO649 US Equity,174.9205,5.716882812477668,55.59201059114718,206050000.0,SYNTHETIC DEMO - not market data,DEMO649 US Equity
